Wavelength,DsRed2 (EX),DsRed2 (EM),Sirius (EX),Sirius (EM),Cerulean (EX),Cerulean (EM),KO (EX),KO (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),mOrange (EX),mOrange (EM),mPlum (EX),mPlum (EM),TagRFP (EX),TagRFP (EM),mScarlet (EX),mScarlet (EM),mCherry (EX),mCherry (EM),tdTomato (EX),tdTomato (EM)
633,0.0,0.261,0.0,0.0,0.0024,0.0254,0.0,0.0444,0.5180686999999999,0.0,0.4404443,0.0,0.0,0.17564191,0.0,0.878348232,0.0,0.4543661,0.00383142,0.5699481865284974,0.0152284,0.6738351254480287,0.0,0.4615384615384616
634,0.0,0.2504,0.0,0.0,0.0023,0.0251,0.0,0.0424,0.5246779,0.0,0.44962179999999996,0.0,0.0,0.16924193399999998,0.0,0.8916557490000001,0.0,0.445485825,0.00383142,0.5606217616580311,0.0126904,0.6559139784946237,0.0,0.45120551090700345
635,0.0,0.2389,0.0,0.0,0.0025,0.0247,0.0,0.0406,0.5310284000000001,0.0,0.4585866,0.0,0.0,0.163340082,0.0,0.90450735,0.0,0.43214184899999997,0.00383142,0.5512953367875648,0.011421299999999999,0.6451612903225806,0.0,0.4397244546498278
636,0.0,0.2277,0.0,0.0,0.0023,0.0243,0.0,0.0377,0.5370135,0.0,0.46725839999999996,0.0,0.0,0.157464335,0.0,0.9128324940000001,0.0,0.42246981100000003,0.00383142,0.5419689119170984,0.010152299999999998,0.6308243727598567,0.0,0.42824339839265213
637,0.0,0.2176,0.0,0.0,0.0014,0.024,0.0,0.0359,0.5425928000000001,0.0,0.4755875,0.0,0.0,0.15268463300000001,0.0,0.928988755,0.0,0.40955518,0.00383142,0.5326424870466321,0.010152299999999998,0.6200716845878137,0.0,0.4190585533869116
638,0.0,0.2088,0.0,0.0,0.0013,0.0231,0.0,0.0341,0.5477534000000001,0.0,0.48347159999999995,0.0,0.0,0.147854718,0.0,0.9358736879999999,0.0,0.401291646,0.00383142,0.5233160621761658,0.00888325,0.6093189964157706,0.0,0.40872560275545355
639,0.0,0.1996,0.0,0.0,0.0011,0.0231,0.0,0.0322,0.5524979999999999,0.0,0.4909156,0.0,0.0,0.14388378,0.0,0.946550077,0.0,0.39239844399999996,0.00383142,0.5139896373056995,0.00761421,0.5985663082437276,0.0,0.39839265212399544
640,0.0,0.1907,0.0,0.0,0.0025,0.0216,0.0,0.0308,0.5568588000000001,0.0,0.49784979999999995,0.0,0.0,0.138719117,0.0,0.96100237,0.0,0.380532375,0.00383142,0.5036269430051814,0.006345180000000001,0.5878136200716846,0.0,0.38920780711825487
641,0.0,0.1821,0.0,0.0,0.0014,0.0212,0.0,0.0292,0.5609161,0.0,0.5041854,0.0,0.0,0.134138492,0.0,0.964968698,0.0,0.37116692,0.0025542800000000004,0.4953367875647668,0.006345180000000001,0.5806451612903226,0.0,0.3800229621125144
642,0.0,0.1745,0.0,0.0,0.0024,0.022000000000000002,0.0,0.0277,0.5647506,0.0,0.5098444999999999,0.0,0.0,0.12986314,0.0,0.974846512,0.0,0.36248321,0.0025542800000000004,0.4860103626943005,0.006345180000000001,0.5734767025089607,0.0,0.36854190585533875
643,0.0,0.1669,0.0,0.0,0.0016,0.0216,0.0,0.0266,0.5684944000000001,0.0,0.5148695,0.0,0.0,0.12752287199999998,0.0,0.984455869,0.0,0.358567399,0.0025542800000000004,0.47564766839378236,0.00507614,0.5663082437275986,0.0,0.35820895522388063
644,0.0,0.1601,0.0,0.0,0.0019,0.0207,0.0,0.025,0.5723252,0.0,0.5192922000000001,0.0,0.0,0.123640421,0.0,0.988212392,0.0,0.345511945,0.0025542800000000004,0.46528497409326425,0.00507614,0.5591397849462366,0.0,0.346727898966705
645,0.0,0.1527,0.0,0.0,0.0016,0.0197,0.0,0.0239,0.5764354,0.0,0.5232579,0.0,0.0,0.118847008,0.0,0.994600116,0.0,0.33610028299999994,0.0025542800000000004,0.4549222797927461,0.00507614,0.5483870967741936,0.0,0.3375430539609644
646,0.0,0.1457,0.0,0.0,0.0019,0.02,0.0,0.0229,0.5809612,0.0,0.5269291,0.0,0.0,0.115851754,0.0,0.996200807,0.0,0.32683952899999996,0.0025542800000000004,0.44559585492227977,0.00507614,0.5412186379928315,0.0,0.32721010332950634
647,0.0,0.1388,0.0,0.0,0.0018,0.0193,0.0,0.0214,0.5860327,0.0,0.5304143,0.0,0.0,0.11125924699999999,0.0,0.99605696,0.0,0.31805295100000003,0.0025542800000000004,0.43523316062176165,0.0038071100000000003,0.5340501792114696,0.0,0.3168771526980483
648,0.0,0.1332,0.0,0.0,0.0018,0.019,0.0,0.0207,0.5917095,0.0,0.5337695,0.0,0.0,0.108499687,0.0,0.990134553,0.0,0.310431555,0.0025542800000000004,0.4238341968911917,0.00253807,0.5232974910394266,0.0,0.3076923076923077
649,0.0,0.1281,0.0,0.0,0.0022,0.0186,0.0,0.0197,0.5979718,0.0,0.5370128000000001,0.0,0.0,0.10593178,0.0,0.995945368,0.0,0.305567482,0.0025542800000000004,0.41243523316062175,0.00253807,0.5125448028673836,0.0,0.2996555683122848
650,0.0,0.1234,0.0,0.0,0.0027,0.0176,0.0,0.0188,0.6047498,0.018827275,0.5401068,0.011828693000000001,0.0,0.102645305,0.0,1.0,0.0,0.297604388,0.0025542800000000004,0.4020725388601036,0.00253807,0.5053763440860215,0.0,0.2893226176808266
651,0.0,0.1186,0.0,0.0,0.0019,0.0184,0.0,0.0182,0.6120085999999999,0.019348277,0.5430286,0.012220693000000001,0.0,0.099619946,0.0,0.99431676,0.0,0.292579047,0.0025542800000000004,0.39274611398963727,0.00253807,0.49462365591397855,0.0,0.2812858783008037
652,0.0,0.1139,0.0,0.0,0.0029,0.0175,0.0,0.0176,0.6197096,0.01999358,0.5458929,0.012701292,0.0,0.09747453,0.0,0.9975907540000001,0.0,0.28039796,0.00383142,0.38341968911917096,0.00253807,0.4838709677419355,0.0,0.27324913892078073
653,0.0,0.1081,0.0,0.0,0.002,0.0172,0.0,0.0165,0.6278619000000001,0.021275885,0.5487704000000001,0.013647791999999999,0.0,0.095294724,0.0,0.9937318959999999,0.0,0.27077213,0.0025542800000000004,0.3740932642487047,0.00253807,0.47670250896057353,0.0,0.26521239954075776
654,0.0,0.1027,0.0,0.0,0.0029,0.017,0.0,0.0163,0.6365488,0.022740591,0.5518202,0.014806891,0.0,0.09088924300000001,0.0,0.9884204609999999,0.0,0.262216407,0.0025542800000000004,0.36580310880829014,0.00253807,0.4659498207885305,0.0,0.2571756601607348
655,0.0,0.099,0.0,0.0,0.0022,0.0175,0.0,0.0152,0.6458756,0.024465097999999998,0.5552501,0.01619169,0.0,0.089578583,0.0,0.986070663,0.0,0.257375162,0.0025542800000000004,0.35647668393782384,0.00253807,0.45161290322580644,0.0,0.2479908151549943
656,0.0,0.0953,0.0,0.0,0.0022,0.0166,0.0,0.0148,0.6559219000000001,0.026253505,0.5592767,0.017708889,0.0,0.085558291,0.0,0.971724393,0.0,0.24980409899999997,0.0025542800000000004,0.3471502590673575,0.00253807,0.4444444444444445,0.0,0.24110218140068887
657,0.0,0.091,0.0,0.0,0.0023,0.0157,0.0,0.013999999999999999,0.6667506999999999,0.028120812000000002,0.5639947,0.019365388,0.0,0.08300335,0.0,0.962592792,0.0,0.23776961100000002,0.0025542800000000004,0.3378238341968912,0.00253807,0.43727598566308246,0.0,0.23536165327210104
658,0.0,0.0867,0.0,0.0,0.0027,0.0175,0.0,0.0133,0.6783840999999999,0.03002912,0.5695779000000001,0.021136487000000002,0.0,0.07969825400000001,0.0,0.948523586,0.0,0.235675605,0.0025542800000000004,0.32849740932642485,0.00253807,0.42652329749103945,0.0,0.22847301951779564
659,0.0,0.0829,0.0,0.0,0.0026,0.0165,0.0,0.0129,0.6907965,0.032080328,0.5761006999999999,0.023052086,0.0,0.07836491599999999,0.0,0.947826045,0.0,0.226674126,0.0025542800000000004,0.31917098445595854,0.00253807,0.41935483870967744,0.0,0.22158438576349027
660,0.0,0.0791,0.0,0.0,0.0022,0.0169,0.0,0.0125,0.7039704000000001,0.034342137,0.5835679,0.025118185,0.0,0.076700543,0.0,0.940440719,0.0,0.22288676100000002,0.0025542800000000004,0.31088082901554404,0.00253807,0.4121863799283154,0.0,0.21469575200918484
661,0.0,0.0753,0.0,0.0,0.002,0.0148,0.0,0.012,0.7178769,0.036787447,0.5919316,0.027352384,0.0,0.073870092,0.0,0.9259069190000001,0.0,0.21852794399999997,0.0025542800000000004,0.3015544041450777,0.00253807,0.40501792114695345,0.0,0.208955223880597
662,0.0,0.0724,0.0,0.0,0.0025,0.0148,0.0,0.0114,0.7324745,0.039469158,0.6011481,0.029734382,0.0,0.072129572,0.0,0.9192606459999999,0.0,0.212269945,0.0025542800000000004,0.2932642487046632,0.00253807,0.4014336917562724,0.0,0.20206659012629166
663,0.0,0.0695,0.0,0.0,0.0023,0.0155,0.0,0.0108,0.7476932,0.042330269000000004,0.6110354,0.032295981,0.0,0.069976729,0.0,0.906106668,0.0,0.20266309300000002,0.0025542800000000004,0.2849740932642487,0.00253807,0.39784946236559143,0.0,0.1963260619977038
664,0.0,0.0667,0.0,0.0,0.0024,0.0155,0.0,0.0107,0.7633916999999999,0.045350781,0.6214301999999999,0.035013779,0.0,0.068628539,0.0,0.8970348770000001,0.0,0.20033869,0.00383142,0.2766839378238342,0.00253807,0.3906810035842294,0.0,0.19058553386911598
665,0.0,0.0638,0.0,0.0,0.0022,0.0158,0.0,0.0098,0.7793241999999999,0.048409194,0.632116,0.037880877,0.0,0.066296098,0.0,0.885486725,0.0,0.19363906,0.0025542800000000004,0.2694300518134715,0.00253807,0.38709677419354843,0.0,0.18484500574052815
666,0.0,0.0613,0.0,0.0,0.0022,0.0138,0.0,0.0096,0.7952151,0.051788907,0.6428571999999999,0.040890775,0.0,0.063207845,0.0,0.876673411,0.0,0.189812822,0.0025542800000000004,0.261139896373057,0.00253807,0.3799283154121864,0.0,0.18025258323765786
667,0.0,0.0594,0.0,0.0,0.0009,0.0134,0.0,0.0092,0.8107601,0.055272021,0.6534220000000001,0.044046574000000005,0.0,0.062286773,0.0,0.863878365,0.0,0.183987376,0.0025542800000000004,0.2538860103626943,0.00253807,0.3763440860215054,0.0,0.17680826636050517
668,0.0,0.0582,0.0,0.0,0.002,0.0148,0.0,0.009000000000000001,0.8256788,0.059078335999999995,0.6637337,0.047306372,0.0,0.061394662999999995,0.0,0.853117722,0.0,0.176800917,0.0025542800000000004,0.24663212435233162,0.00253807,0.3727598566308244,0.0,0.17221584385763491
669,0.0,0.0565,0.0,0.0,0.0016,0.0139,0.0,0.0087,0.8397747999999999,0.06319765299999999,0.6737441999999999,0.05070727,0.0,0.058556500000000004,0.0,0.8418765029999999,0.0,0.176350485,0.0025542800000000004,0.23834196891191708,0.00253807,0.3655913978494624,0.0,0.16762342135476466
670,0.0,0.0554,0.0,0.0,0.0019,0.013999999999999999,0.0,0.0081,0.8529651,0.067900872,0.6835439,0.054249167,0.0,0.057218078,0.0,0.8322849370000001,0.0,0.168118123,0.0025542800000000004,0.2321243523316062,0.00253807,0.3620071684587814,0.0,0.16417910447761197
671,0.0,0.0536,0.0,0.0,0.002,0.0144,0.0,0.0078,0.8652148999999999,0.072894792,0.6932568,0.057928365,0.0,0.055734161,0.0,0.815228636,0.0,0.161282713,0.0025542800000000004,0.22590673575129536,0.00253807,0.3577060931899642,0.0,0.15958668197474168
672,0.0,0.0517,0.0,0.0,0.0024,0.0136,0.0,0.0075,0.8766009,0.078349513,0.7030456,0.061788163,0.0,0.053531506,0.0,0.8096637859999999,0.0,0.159628594,0.0025542800000000004,0.21968911917098444,0.00253807,0.3512544802867384,0.0,0.15499425947187143
673,0.0,0.0499,0.0,0.0,0.0028,0.0147,0.0,0.006999999999999999,0.8872851,0.08422793699999999,0.7129557,0.06586426,0.0,0.05246591,0.0,0.798632082,0.0,0.153121679,0.0025542800000000004,0.2155440414507772,0.00253807,0.34372759856630825,0.0,0.15040183696900114
674,0.0,0.049,0.0,0.0,0.0029,0.0138,0.0,0.0068,0.8974687,0.09077916300000001,0.7229770000000001,0.070083958,0.0,0.051006955,0.0,0.785671637,0.0,0.152360814,0.0025542800000000004,0.21139896373056993,0.00253807,0.33584229390681003,0.0,0.14695752009184848
675,0.0,0.0481,0.0,0.0,0.0023,0.0141,0.0,0.0068,0.9073669,0.097811491,0.7330591,0.074465155,0.0,0.04934144,0.0,0.7699788129999999,0.0,0.148627082,0.0025542800000000004,0.20621761658031088,0.00253807,0.32903225806451614,0.0,0.1423650975889782
676,0.0,0.0467,0.0,0.0,0.0009,0.0137,0.0,0.006,0.9172290999999999,0.10571382300000001,0.7431483,0.079065053,0.0,0.047193853,0.0,0.7627545459999999,0.0,0.14557463699999998,0.0025542800000000004,0.20207253886010362,0.00253807,0.3232974910394265,0.0,0.13777267508610794
677,0.0,0.0452,0.0,0.0,0.0001,0.0134,0.0,0.0058,0.9271904000000001,0.114565258,0.753149,0.08384135,0.0,0.046207488,0.0,0.745658541,0.0,0.138491411,0.0025542800000000004,0.19689119170984457,0.00126903,0.3157706093189965,0.0,0.13432835820895522
678,0.0,0.0442,0.0,0.0,0.0001,0.0134,0.0,0.0058,0.9372308000000001,0.12443269800000001,0.7630735,0.08879174699999999,0.0,0.044726882999999995,0.0,0.734805182,0.0,0.136281152,0.0025542800000000004,0.19170984455958548,0.00126903,0.30824372759856633,0.0,0.13088404133180254
679,0.0,0.044000000000000004,0.0,0.0,0.0005,0.0135,0.0,0.0052,0.9472226,0.13506674,0.7730234,0.09403444400000001,0.0,0.043546467,0.0,0.7190768479999999,0.0,0.131054662,0.0025542800000000004,0.18652849740932642,0.00253807,0.29784946236559146,0.0,0.12629161882893228
680,0.0,0.044000000000000004,0.0,0.0,0.0001,0.0127,0.0,0.0052,0.9569402,0.146824887,0.782979,0.09955824,0.0,0.041611439,0.0,0.709118901,0.0,0.129262929,0.0025542800000000004,0.1823834196891192,0.00253807,0.2896057347670251,0.0,0.12284730195177956
681,0.0,0.044000000000000004,0.0,0.0,0.001,0.0135,0.0,0.0049,0.9660677,0.159503438,0.7930703,0.105318837,0.0,0.040967363,0.0,0.699365986,0.0,0.126872516,0.0025542800000000004,0.17616580310880828,0.00253807,0.2810035842293907,0.0,0.11940298507462688
682,0.0,0.044000000000000004,0.0,0.0,0.0001,0.0146,0.0,0.0048,0.9743149999999999,0.17344069399999998,0.8034653,0.111389733,0.0,0.039755586,0.0,0.685122268,0.0,0.119626005,0.0025542800000000004,0.17098445595854922,0.00253807,0.2731182795698925,0.0,0.11595866819747418
683,0.0,0.0439,0.0,0.0,0.0001,0.013000000000000001,0.0,0.0044,0.9814989,0.18850535399999999,0.8141857,0.117816429,0.0,0.037764405,0.0,0.673757018,0.0,0.114976008,0.0025542800000000004,0.16580310880829016,0.00253807,0.26594982078853047,0.0,0.1121699196326062
684,0.0,0.0427,0.0,0.0,0.0009,0.0129,0.0,0.0045,0.9875075999999999,0.205289821,0.8252010000000001,0.124619025,0.0,0.037114958999999996,0.0,0.6567524260000001,0.0,0.113315747,0.0025542800000000004,0.1616580310880829,0.00253807,0.25806451612903225,0.0,0.10884041331802527
685,0.0,0.0407,0.0,0.0,0.0003,0.0131,0.0,0.0042,0.9922984,0.223485894,0.8366720999999999,0.132030321,0.0,0.035374382,0.0,0.648353008,0.0,0.112051825,0.0025542800000000004,0.15647668393782382,0.00253807,0.2523297491039427,0.0,0.10619977037887486
686,0.0,0.0391,0.0,0.0,0.0007,0.0132,0.0,0.004,0.9958739999999999,0.243372473,0.8484896999999999,0.14027341599999998,0.0,0.034767037,0.0,0.63079523,0.0,0.110991344,0.0025542800000000004,0.15233160621761657,0.00253807,0.24516129032258066,0.0,0.10275545350172216
687,0.0,0.0388,0.0,0.0,0.0004,0.0133,0.0,0.004,0.9983058000000001,0.26485925899999996,0.8605841000000001,0.14947471,0.0,0.033743827000000004,0.0,0.627535049,0.0,0.104093407,0.0025542800000000004,0.14715025906735751,0.00253807,0.23978494623655916,0.0,0.10068886337543054
688,0.0,0.0389,0.0,0.0,0.0008,0.0133,0.0,0.0035,0.9996620999999999,0.288333053,0.8731026,0.159781304,0.0,0.032318232999999995,0.0,0.611552578,0.0,0.103025042,0.0025542800000000004,0.14300518134715026,0.00253807,0.23405017921146956,0.0,0.09839265212399542
689,0.0,0.0388,0.0,0.0,0.0001,0.0122,0.0,0.0034,1.0,0.313304553,0.8860776,0.171355497,0.0,0.03164211,0.0,0.602337734,0.0,0.099040562,0.0025542800000000004,0.138860103626943,0.00126903,0.22903225806451613,0.0,0.09644087256027556
690,0.0,0.0388,0.0,0.0,0.0009,0.0126,0.0,0.0033,0.9993613000000001,0.34000076,0.8993895000000001,0.18409349,0.0,0.029842181000000002,0.0,0.5894472239999999,0.0,0.097462997,0.0025542800000000004,0.13471502590673576,0.00126903,0.22437275985663083,0.0,0.09380022962112515
691,0.0,0.0388,0.0,0.0,0.0001,0.0133,0.0,0.0032,0.997813,0.368425674,0.9130440000000001,0.197979081,0.0,0.029082142000000002,0.0,0.584138609,0.0,0.09304889699999999,0.0025542800000000004,0.1305699481865285,0.00126903,0.21971326164874552,0.0,0.09081515499425948
692,0.0,0.0388,0.0,0.0,0.0004,0.0125,0.0,0.003,0.9953204999999999,0.398616994,0.9268296,0.213127872,0.0,0.028258467000000002,0.0,0.5720785660000001,0.0,0.092250167,0.0025542800000000004,0.12746113989637306,0.00126903,0.21433691756272405,0.0,0.08794489092996556
693,0.0,0.0388,0.0,0.0,0.0002,0.0126,0.0,0.0028,0.9917813,0.430584522,0.9402351000000001,0.229694762,0.0,0.027140945,0.0,0.565941726,0.0,0.09181339599999999,0.0025542800000000004,0.12435233160621761,0.00126903,0.20716845878136203,0.0,0.0849598163030999
694,0.0,0.0388,0.0,0.0,0.0001,0.0123,0.0,0.0028,0.9870484,0.46428065700000004,0.9529738999999999,0.24773235100000002,0.0,0.026761126,0.0,0.556131966,0.0,0.087795452,0.0025542800000000004,0.12020725388601036,0.00126903,0.20322580645161292,0.0,0.08197474167623421
695,0.0,0.0389,0.0,0.0,0.0001,0.0119,0.0,0.0027,0.9809302,0.499691599,0.9647412000000001,0.26763703899999997,0.0,0.026024394,0.0,0.544365187,0.0,0.083516032,0.0025542800000000004,0.11813471502590674,0.00126903,0.19856630824372762,0.0,0.07956371986222732
696,0.0,0.0388,0.0,0.0,0.0011,0.0131,0.0,0.0026,0.973146,0.536653747,0.9751286,0.289620926,0.0,0.024232347999999997,0.0,0.533618285,0.0,0.08037273,0.0025542800000000004,0.11398963730569948,0.00253807,0.192831541218638,0.0,0.07715269804822043
697,0.0,0.0389,0.0,0.0,0.0011,0.0133,0.0,0.0024,0.96346,0.574502098,0.983894,0.313755512,0.0,0.023902056,0.0,0.5216082160000001,0.0,0.081314391,0.0025542800000000004,0.11191709844559586,0.00253807,0.1853046594982079,0.0,0.07474167623421354
698,0.0,0.0382,0.0,0.0,0.0015,0.0129,0.0,0.0025,0.9516838,0.612748551,0.9909841,0.340078396,0.0,0.023807686,0.0,0.516248181,0.0,0.077594778,0.00383142,0.10984455958549222,0.00126903,0.1810035842293907,0.0,0.07210103329506315
699,0.0,0.0373,0.0,0.0,0.0012,0.0119,0.0,0.0025,0.9376464,0.651342205,0.9961015999999999,0.368749479,0.0,0.02297847,0.0,0.5006024379999999,0.0,0.076882046,0.0025542800000000004,0.10569948186528497,0.00126903,0.1756272401433692,0.0,0.07014925373134329
700,0.0,0.0363,0.0,0.0,0.001,0.0126,0.0,0.0023,0.9212084,0.6896939590000001,0.9990923,0.39951636,0.0,0.021738645,0.0,0.499377891,0.0,0.07385848,0.0025542800000000004,0.10310880829015544,0.00253807,0.17204301075268819,0.0,0.06819747416762344
701,0.0,0.0354,0.0,0.0,0.0,0.0,0.0,0.0,0.9022819999999999,0.72746911,1.0,0.432262541,0.0,0.0,0.0,0.487203073,0.0,0.07127370200000001,0.0,0.10093264248704663,0.0,0.16917562724014337,0.0,0.0669345579793341
702,0.0,0.0344,0.0,0.0,0.0,0.0,0.0,0.0,0.8807212,0.764770359,0.9988923000000001,0.46694402,0.0,0.0,0.0,0.482204139,0.0,0.069291638,0.0,0.09854922279792745,0.0,0.16594982078853046,0.0,0.06475315729047072
703,0.0,0.0336,0.0,0.0,0.0,0.0,0.0,0.0,0.8563136,0.801113704,0.9957633,0.503510998,0.0,0.0,0.0,0.472907934,0.0,0.068062555,0.0,0.0955440414507772,0.0,0.160573476702509,0.0,0.06303099885189438
704,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.8288843000000001,0.835540642,0.9907207,0.541632275,0.0,0.0,0.0,0.464757085,0.0,0.06492658700000001,0.0,0.0933678756476684,0.0,0.15663082437275988,0.0,0.060849598163031
705,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.7983291,0.868220173,0.9835849,0.581146051,0.0,0.0,0.0,0.45863890399999996,0.0,0.063312809,0.0,0.09139896373056995,0.0,0.15340501792114697,0.0,0.059357060849598166
706,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.7646889,0.898114392,0.9739777000000001,0.621799927,0.0,0.0,0.0,0.44942435,0.0,0.062079233,0.0,0.08994818652849741,0.0,0.15340501792114697,0.0,0.05832376578645236
707,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.7282937,0.924489398,0.9614218000000001,0.663160702,0.0,0.0,0.0,0.441472023,0.0,0.060530823,0.0,0.08756476683937824,0.0,0.15232974910394265,0.0,0.05671641791044777
708,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.6897996,0.947133489,0.945557,0.704494477,0.0,0.0,0.0,0.434276396,0.0,0.058499252,0.0,0.08538860103626943,0.0,0.14838709677419354,0.0,0.055109070034443174
709,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.6500604,0.966788667,0.9261497999999999,0.7453841529999999,0.0,0.0,0.0,0.42786155200000003,0.0,0.057852988,0.0,0.08300518134715025,0.0,0.14516129032258066,0.0,0.054190585533869115
710,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.6100559,0.981818327,0.9034572,0.7852344290000001,0.0,0.0,0.0,0.422545922,0.0,0.056913344000000005,0.0,0.08290155440414508,0.0,0.14372759856630823,0.0,0.05281285878300804
711,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.5707464,0.9922062690000001,0.8780238000000001,0.8233655059999999,0.0,0.0,0.0,0.41236688899999996,0.0,0.055007651,0.0,0.08155440414507772,0.0,0.14050179211469535,0.0,0.05120551090700345
712,0.0,0.0337,0.0,0.0,0.0,0.0,0.0,0.0,0.5328983,0.9983791940000001,0.8505450000000001,0.859029485,0.0,0.0,0.0,0.40529862,0.0,0.054057005,0.0,0.07989637305699482,0.0,0.13835125448028673,0.0,0.0494833524684271
713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4970036,1.0,0.8217494000000001,0.891864765,0.0,0.0,0.0,0.40303090700000005,0.0,0.05225207,0.0,0.07865284974093265,0.0,0.13333333333333336,0.0,0.047761194029850754
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.463305,0.9960354840000001,0.7923081,0.921048247,0.0,0.0,0.0,0.394995627,0.0,0.050717137999999995,0.0,0.0772020725388601,0.0,0.12903225806451613,0.0,0.046268656716417916
715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43180109999999994,0.988265653,0.7625585,0.945968232,0.0,0.0,0.0,0.38441390799999997,0.0,0.048672914000000005,0.0,0.07471502590673575,0.0,0.12544802867383514,0.0,0.04420206659012629
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40232340000000005,0.97748241,0.7325916,0.96625242,0.0,0.0,0.0,0.381816916,0.0,0.04916231,0.0,0.07264248704663212,0.0,0.11863799283154122,0.0,0.04213547646383468
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3746296,0.9630261520000001,0.702505,0.9819078109999999,0.0,0.0,0.0,0.37599850700000004,0.0,0.046732565999999996,0.0,0.07088082901554404,0.0,0.11362007168458782,0.0,0.040987370838117106
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34845290000000007,0.945517882,0.6722174,0.992548804,0.0,0.0,0.0,0.368010381,0.0,0.04669717599999999,0.0,0.06860103626943005,0.0,0.1086021505376344,0.0,0.039380022962112515
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32354640000000007,0.925952604,0.6415188000000001,0.9984740009999999,0.0,0.0,0.0,0.36381342,0.0,0.043900522000000004,0.0,0.06559585492227979,0.0,0.10645161290322581,0.0,0.03800229621125144
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29972129999999997,0.903667315,0.6102866,1.0,0.0,0.0,0.0,0.35340021,0.0,0.043249857999999995,0.0,0.0627979274611399,0.0,0.1032258064516129,0.0,0.03673938002296212
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2768652,0.879188217,0.5785393,0.9971432020000001,0.0,0.0,0.0,0.34771205200000005,0.0,0.04250467,0.0,0.06010362694300518,0.0,0.10215053763440861,0.0,0.03582089552238806
722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25495999999999996,0.853305613,0.5460949,0.9897577059999999,0.0,0.0,0.0,0.342772566,0.0,0.041186198,0.0,0.058549222797927465,0.0,0.10143369175627241,0.0,0.03490241102181401
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23411289999999998,0.826570806,0.5130856,0.978332813,0.0,0.0,0.0,0.335923576,0.0,0.038005397999999996,0.0,0.05689119170984456,0.0,0.1003584229390681,0.0,0.033524684270952926
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214522,0.7990145959999999,0.47996700000000003,0.9629189220000001,0.0,0.0,0.0,0.332331078,0.0,0.038503046,0.0,0.05502590673575129,0.0,0.0974910394265233,0.0,0.032721010332950634
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1965916,0.7714552859999999,0.4476914000000001,0.943671334,0.0,0.0,0.0,0.324592027,0.0,0.038795143,0.0,0.05253886010362695,0.0,0.0946236559139785,0.0,0.031917336394948335
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18071020000000002,0.743759475,0.41716369999999997,0.921188947,0.0,0.0,0.0,0.317096483,0.0,0.035294833,0.0,0.05150259067357513,0.0,0.0931899641577061,0.0,0.03111366245694604
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.716347465,0.3909414,0.8962484620000001,0.0,0.0,0.0,0.31264357600000003,0.0,0.035892321,0.0,0.0505699481865285,0.0,0.09283154121863799,0.0,0.030769230769230774
728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6890331559999999,0.36941929999999995,0.869220978,0.0,0.0,0.0,0.309061276,0.0,0.034630783,0.0,0.048601036269430055,0.0,0.0924731182795699,0.0,0.030309988518943745
729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.662253049,0.3583587,0.840848295,0.0,0.0,0.0,0.304026543,0.0,0.031705041,0.0,0.04704663212435233,0.0,0.08996415770609319,0.0,0.029391504018369694
730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6364351460000001,0.0,0.811735613,0.0,0.0,0.0,0.29235392600000004,0.0,0.032061133,0.0,0.04487046632124352,0.0,0.08602150537634409,0.0,0.02904707233065442
731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.611583846,0.0,0.7824445309999999,0.0,0.0,0.0,0.292476438,0.0,0.032014558,0.0,0.04393782383419689,0.0,0.08637992831541219,0.0,0.02847301951779564
