Wavelength,EBFP2 (EX),EBFP2 (EM),EYFP (EX),EYFP (EM),T-Sapphire (EX),T-Sapphire (EM),CFP (Tsien) (AB),CFP (Tsien) (EM),mCitrine (AB),mCitrine (EM),mRFP1.4m (AB),mRFP1.4m (EM),EGFPm (Tsien) (AB),EGFPm (Tsien) (EM),mCherry (AB),mCherry (EM),mOrange (AB),mOrange (EM),DsRed (EX),DsRed (EM),E2-Crimson (EX),E2-Crimson (EM),NirFP (AB),NirFP (EM),mAmetrine (EX),mAmetrine (EM),iRFP670 (EX),iRFP670 (EM),iRFP682 (EX),iRFP682 (EM),iRFP702 (EX),iRFP702 (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),JRed (EX),JRed (EM),Katusha2 (EX),Katusha2 (EM),TagCFP (EX),TagCFP (EM),TagGFP2 (EX),TagGFP2 (EM),TagYFP (EX),TagYFP (EM),CopGFP (EX),CopGFP (EM),mScarlet (EX),mScarlet (EM),mRuby2 (EX),mRuby2 (EM),mApple (EX),mApple (EM),TagRFP-T (EX),TagRFP-T (EM),Sirius (EX),Sirius (EM)
250,,,,,,,,,,,0.636384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,0.662014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,0.689881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,0.718108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,0.749714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,0.780083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,0.814094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,,0.847974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,0.880804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,0.909987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,0.927706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,0.941241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.607918,,0.47673,,0.723757,,0.824405,,,
262,,,,,,,,,,,0.947871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.619413,,0.485535,,0.733425,,0.842262,,,
263,,,,,,,,,,,0.949206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.636015,,0.496855,,0.744475,,0.86756,,,
264,,,,,,,,,,,0.948957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.655172,,0.510692,,0.759669,,0.894345,,,
265,,,,,,,,,,,0.944905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.678161,,0.530818,,0.780387,,0.934524,,,
266,,,,,,,,,,,0.938716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.704981,,0.550943,,0.802486,,0.97619,,,
267,,,,,,,,,,,0.929797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.726692,,0.56478,,0.819061,,1.00595,,,
268,,,,,,,,,,,0.925196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.747126,,0.577358,,0.834254,,1.03274,,,
269,,,,,,,,,,,0.919679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.772669,,0.596226,,0.856354,,1.06994,,,
270,,,,,,,,,,,0.915637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.795658,,0.612579,,0.879834,,1.10268,,,
271,,,,,,,,,,,0.912346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.810983,,0.623899,,0.893646,,1.12649,,,
272,,,,,,,,,,,0.915638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.828863,,0.63522,,0.907459,,1.15179,,,
273,,,,,,,,,,,0.922207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84802,,0.646541,,0.925414,,1.17857,,,
274,,,,,,,,,,,0.92986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.871009,,0.660377,,0.944751,,1.20536,,,
275,,,,,,,,,,,0.937042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.89272,,0.672956,,0.96547,,1.22768,,,
276,,,,,,,,,,,0.940274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.908046,,0.681761,,0.982044,,1.24851,,,
277,,,,,,,,,,,0.940072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.91954,,0.68805,,0.991713,,1.26042,,,
278,,,,,,,,,,,0.937213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92848,,0.689308,,0.998619,,1.26488,,,
279,,,,,,,,,,,0.928615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.92848,,0.686792,,1.00138,,1.2619,,,
280,,,,,,,,,,,0.918049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.923372,,0.681761,,0.998619,,1.25446,,,
281,,,,,,,,,,,0.909008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.911877,,0.67673,,0.991713,,1.24405,,,
282,,,,,,,,,,,0.904508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.904215,,0.667925,,0.980663,,1.23065,,,
283,,,,,,,,,,,0.898123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.90166,,0.657862,,0.973757,,1.2128,,,
284,,,,,,,,,,,0.882243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.900383,,0.642767,,0.970994,,1.18899,,,
285,,,,,,,,,,,0.843726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.881226,,0.623899,,0.959945,,1.15179,,,
286,,,,,,,,,,,0.787724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.837803,,0.591195,,0.926796,,1.09226,,,
287,,,,,,,,,,,0.724095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.775223,,0.54717,,0.868785,,1.01488,,,
288,,,,,,,,,,,0.667711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.711367,,0.504403,,0.798343,,0.933036,,,
289,,,,,,,,,,,0.62954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.659004,,0.462893,,0.734807,,0.860119,,,
290,,,,,,,,,,,0.602992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.621967,,0.428931,,0.686464,,0.796131,,,
291,,,,,,,,,,,0.581067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.601533,,0.407547,,0.662983,,0.748512,,,
292,,,,,,,,,,,0.549721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.568327,,0.387421,,0.640884,,0.700893,,,
293,,,,,,,,,,,0.511152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52235,,0.357233,,0.603591,,0.647321,,,
294,,,,,,,,,,,0.467221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.46871,,0.315723,,0.549724,,0.574405,,,
295,,,,,,,,,,,0.42553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.416347,,0.274214,,0.495856,,0.497024,,,
296,,,,,,,,,,,0.386787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372925,,0.236478,,0.44337,,0.427083,,,
297,,,,,,,,,,,0.351846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335888,,0.206289,,0.400552,,0.370536,,,
298,,,,,,,,,,,0.322191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.305236,,0.18239,,0.36326,,0.324405,,,
299,,,,,,,,,,,0.296315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.283525,,0.171069,,0.34116,,0.296131,,,
300,0.03321,,,,,,0.261,,0.059,,0.27721,,0.096,,0.132,,0.151,,,,,,,,0.03405,,,,,,,,,,,,,,,,,,,,,,0.024246566,,0.257982,,0.152201,,0.316298,,0.261905,,,
301,0.04201,,,,,,0.238,,0.052,,0.258814,,0.087,,0.118,,0.139,,,,,,,,0.03261,,,,,,,,,,,,,,,,,,,,,,0.024246566,,0.233716,,0.137107,,0.292818,,0.230655,,,
302,0.04835,,,,,,0.216,,0.05,,0.243836,,0.08,,0.106,,0.13,,,,,,,,0.03147,,,,,,,,,,,,,,,,,,,,,,0.023153767,,0.213282,,0.124528,,0.272099,,0.206845,,,
303,0.05158,,,,,,0.195,,0.046,,0.231153,,0.074,,0.104,,0.122,,,,,,,,0.03044,,,,,,,,,,,,,,,,,,,,,,0.023153767,,0.196679,,0.113208,,0.255525,,0.1875,,,
304,0.0519,,,,,,0.177,,0.044,,0.219997,,0.067,,0.13,,0.115,,,,,,,,0.02823,,,,,,,,,,,,,,,,,,,,,,0.022409778,,0.181354,,0.104403,,0.23895,,0.168155,,,
305,0.05026,,,,,,0.16,,0.039,,0.209639,,0.061,,0.163,,0.11,,,,,,,,0.02661,,,,,,,,,,,,,,,,,,,,,,0.022409778,,0.168582,,0.0955975,,0.226519,,0.151786,,,
306,0.04792,,,,,,0.147,,0.036,,0.2018,,0.058,,0.161,,0.107,,,,,,,,0.0257,,,,,,,,,,,,,,,,,,,,,,0.022611201,,0.154534,,0.0880503,,0.214088,,0.139881,,,
307,0.04602,,,,,,0.135,,0.034,,0.196032,,0.054,,0.11,,0.105,,,,,,,,0.02501,,,,,,,,,,,,,,,,,,,,,,0.022611201,,0.144317,,0.0830189,,0.20442,,0.129464,,,
308,0.0453,,,,,,0.128,,0.033,,0.193281,,0.053,,0.067,,0.105,,,,,,,,0.02476,,,,,,,,,,,,,,,,,,,,,,0.022380435,,0.135377,,0.0779874,,0.196133,,0.122024,,,
309,0.04595,,,,,,0.118,,0.03,,0.191177,,0.049,,0.057,,0.107,,,,,,,,0.02474,,,,,,,,,,,,,,,,,,,,,,0.022380435,,0.127714,,0.0754717,,0.190608,,0.11756,,,
310,0.04769,,,,,,0.112,,0.03,,0.190059,,0.049,,0.055,,0.11,,,,,,,,0.02488,,,,,,,,,,,,,,,,,,,,,,0.021437325,,0.122605,,0.0704403,,0.183702,,0.110119,,,
311,0.05005,,,,,,0.108,,0.029,,0.190876,,0.047,,0.054,,0.113,,,,,,,,0.02507,,,,,,,,,,,,,,,,,,,,,,0.021437325,,0.117497,,0.0704403,,0.180939,,0.105655,,,
312,0.05254,,,,,,0.101,,0.027,,0.193669,,0.046,,0.054,,0.117,,,,,,,,0.02531,,,,,,,,,,,,,,,,,,,,,,0.020792369,,0.114943,,0.0679245,,0.176796,,0.10119,,,
313,0.05487,,,,,,0.097,,0.027,,0.193379,,0.045,,0.055,,0.12,,,,,,,,0.02565,,,,,,,,,,,,,,,,,,,,,,0.020792369,,0.111111,,0.0654088,,0.175414,,0.0997024,,,
314,0.0569,,,,,,0.094,,0.027,,0.196631,,0.044,,0.054,,0.123,,,,,,,,0.02593,,,,,,,,,,,,,,,,,,,,,,0.018227186,,0.111111,,0.0641509,,0.174033,,0.0967262,,,
315,0.05861,,,,,,0.091,,0.026,,0.198791,,0.045,,0.056,,0.126,,,,,,,,0.02612,,,,,,,,,,,,,,,,,,,,,,0.018227186,,0.111111,,0.0628931,,0.172652,,0.0952381,,,
316,0.06007,,,,,,0.087,,0.026,,0.202877,,0.044,,0.058,,0.128,,,,,,,,0.02633,,,,,,,,,,,,,,,,,,,,,,0.016778005,,0.111111,,0.0616352,,0.171271,,0.0922619,,,
317,0.06133,,,,,,0.084,,0.025,,0.205728,,0.042,,0.06,,0.132,,,,,,,,0.02668,,,,,,,,,,,,,,,,,,,,,,0.016778005,,0.111111,,0.0616352,,0.171271,,0.0907738,,,
318,0.06247,,,,,,0.082,,0.025,,0.211935,,0.041,,0.063,,0.135,,,,,,,,0.027,,,,,,,,,,,,,,,,,,,,,,0.014672093,,0.112388,,0.0616352,,0.171271,,0.0907738,,,
319,0.06364,,,,,,0.08,,0.025,,0.215298,,0.04,,0.066,,0.139,,,,,,,,0.02753,,,,,,,,,,,,,,,,,,,,,,0.014672093,,0.113665,,0.0616352,,0.174033,,0.0892857,,,
320,0.06499,,,,,,0.079,,0.024,,0.21931,,0.039,,0.071,,0.143,,,,,,,,0.02822,,,,,,,,,,,,,,,,,,,,,,0.014025979,,0.114943,,0.0616352,,0.174033,,0.0892857,,,
321,0.06677,,,,,,0.077,,0.025,,0.223051,,0.038,,0.075,,0.148,,,,,,,,0.0292,,,,,,,,,,,,,,,,,,,,,,0.014025979,,0.118774,,0.0603774,,0.175414,,0.0877976,,0.525157449,
322,0.0691,,,,0.149774046,,0.074,,0.024,,0.228159,,0.035,,0.081,,0.154,,,,,,,,0.03031,,,,,,,,,,,,,,,,,,,,,,0.012135368,,0.120051,,0.0616352,,0.176796,,0.0863095,,0.530652275,
323,0.07203,,,,0.162040022,,0.073,,0.024,,0.231688,,0.035,,0.086,,0.161,,,,,,,,0.03169,,,,,,,,,,,,,,,,,,,,,,0.012135368,,0.120051,,0.0616352,,0.178177,,0.0863095,,0.537027122,
324,0.07544,,,,0.171078084,,0.072,,0.023,,0.236936,,0.035,,0.092,,0.168,,,,,,,,0.03313,,,,,,,,,,,,,,,,,,,,,,0.010369425,,0.123883,,0.0603774,,0.178177,,0.0848214,,0.544441028,
325,0.07915,,,,0.17688833,,0.071,,0.023,,0.238858,,0.035,,0.098,,0.175,,,,,,,,0.03458,,,,,,,,,,,,,,,,,,0.0171313,,,,0.010369425,,0.126437,,0.0603774,,0.180939,,0.0833333,,0.552817125,
326,0.08296,,,,0.178825079,,0.069,,0.023,,0.245184,,0.032,,0.104,,0.18,,,,,,,,0.0362,,,,,,,,,,,,,,,,,,0.016465,,,,0.007364394,,0.130268,,0.0603774,,0.183702,,0.0833333,,0.562666992,
327,0.08675,,,,0.177533913,,0.068,,0.023,,0.246936,,0.032,,0.108,,0.183,,,,,,,,0.03775,,,,,,,,,,,,,,,,,,0.015889,,,,0.007364394,,0.131545,,0.0591195,,0.186464,,0.0833333,,0.574427987,
328,0.09055,,,,0.169786918,,0.067,,0.024,,0.249077,,0.032,,0.115,,0.184,,,,,,,,0.03935,,,,,,,,,,,,,,,,,,0.0153595,,,,0.006255122,,0.135377,,0.0616352,,0.185083,,0.0803571,,0.587286357,
329,0.09446,,,,0.174951581,,0.065,,0.022,,0.251189,,0.03,,0.119,,0.182,,,,,,,,0.04104,,,,,,,,,,,,,,,,,,0.014876,,,,0.006255122,,0.136654,,0.0603774,,0.186464,,0.0803571,,0.601350778,
330,0.09869,,,,0.181407411,,0.064,,0.022,,0.253854,,0.031,,0.124,,0.176,,,,,,,,0.04299,,,,,,,,,,,,,,,,,,0.0137556,,,,0.006165552,,0.139208,,0.0591195,,0.189227,,0.078869,,0.616387994,
331,0.10347,,,,0.190445472,,0.064,,0.022,,0.25754,,0.03,,0.129,,0.169,,,,,,,,0.04511,,,,,,,,,,,,,,,,,,0.0128281,,,,0.006165552,,0.141762,,0.0591195,,0.190608,,0.078869,,0.632649816,
332,0.10897,,,,0.192382221,,0.061,,0.022,,0.260554,,0.03,,0.134,,0.158,,,,,,,,0.04759,,,,,,,,,,,,,,,,,,0.0120697,,,,0.005829798,,0.146871,,0.0603774,,0.19337,,0.078869,,0.649574303,
333,0.11532,,,,0.192382221,,0.061,,0.023,,0.261622,,0.032,,0.138,,0.146,,,,,,,,0.05,,,,,,,,,,,,,,,,,,0.0114398,,,,0.005829798,,0.149425,,0.0616352,,0.197514,,0.077381,,0.666535901,
334,0.1226,,,,0.181407411,,0.062,,0.024,,0.264957,,0.031,,0.144,,0.134,,,,,,,,0.05269,,,,,,,,,,,,,,,,,,0.0109023,,,,0.005852405,,0.150702,,0.0603774,,0.198895,,0.078869,,0.683783769,
335,0.13075,,,,0.171078084,,0.06,,0.022,,0.266897,,0.03,,0.151,,0.122,,,,,,,,0.05572,,,,,,,,,,,,,,,,,,0.0104642,,,,0.005852405,,0.154534,,0.0628931,,0.201657,,0.078869,,0.700541266,
336,0.13964,,,,0.186571975,,0.06,,0.024,,0.269913,,0.032,,0.159,,0.112,,,,,,,,0.05877,,,,,,,,,,,,,,,,,,0.0100646,,,,0.005621385,,0.159642,,0.0616352,,0.205801,,0.078869,,0.717115866,
337,0.149,,,,0.204648197,,0.061,,0.024,,0.272336,,0.032,,0.169,,0.103,,,,,,,,0.06204,,,,,,,,,,,,,,,,,,0.0096995,,,,0.005621385,,0.162197,,0.0641509,,0.209945,,0.077381,,0.733141779,
338,0.15861,,,,0.21174951,,0.059,,0.024,,0.273433,,0.033,,0.178,,0.094,,,,,,,,0.06566,,,,,,,,,,,,,,,,,,0.009369,,,,0.004870528,,0.167305,,0.0641509,,0.214088,,0.0758929,,0.748425506,
339,0.16835,,,,0.209812761,,0.06,,0.023,,0.27458,,0.033,,0.191,,0.086,,,,,,,,0.06971,,,,,,,,,,,,,,,,,,0.0091009,,,,0.004870528,,0.167305,,0.0654088,,0.216851,,0.077381,,0.763346092,
340,0.17835,,,,0.212395093,,0.06,,0.025,,0.272082,,0.035,,0.2,,0.08,,,,,,,,0.0743,,,,,,,,,,,,,,,,,,0.0088385,,,,0.005974252,,0.172414,,0.0654088,,0.218232,,0.0744048,,0.777535095,
341,0.18902,,,,0.236927045,,0.06,,0.024,,0.269702,,0.035,,0.213,,0.074,,,,,,,,0.07933,,,,,,,,,,,,,,,,,,0.008587,,,,0.005974252,,0.171137,,0.0666667,,0.218232,,0.0758929,,0.804150409,
342,0.20089,,,,0.242737292,,0.06,,0.025,,0.264018,,0.036,,0.22,,0.069,,,,,,,,0.08495,,,,,,,,,,,,,,,,,,0.0083467,,,,0.005552396,,0.168582,,0.0691824,,0.216851,,0.0758929,,0.81912931,
343,0.21447,,,,0.248547438,,0.06,,0.024,,0.257216,,0.036,,0.227,,0.065,,,,,,,,0.09158,,,,,,,,,,,,,,,,,,0.0081503,,,,0.005552396,,0.166028,,0.0666667,,0.214088,,0.0758929,,0.833885555,
344,0.22997,,,,0.256939917,,0.06,,0.025,,0.24542,,0.037,,0.228,,0.062,,,,,,,,0.09813,,,,,,,,,,,,,,,,,,0.0079909,,,,0.005942912,,0.16092,,0.0666667,,0.208564,,0.077381,,0.849421095,
345,0.24713,,,,0.265978078,,0.061,,0.025,,0.233318,,0.04,,0.225,,0.058,,,,,,,,0.10478,,,,,,,,,,,,,,,,,,0.0078809,,,,0.005942912,,0.155811,,0.0679245,,0.20442,,0.0758929,,0.865672314,
346,0.26528,,,,0.27953522,,0.062,,0.025,,0.219033,,0.041,,0.217,,0.056,,,,,,,,0.11192,,,,,,,,,,,,,,,,,,0.0078199,,,,0.006249361,,0.149425,,0.0691824,,0.196133,,0.0758929,,0.882464269,
347,0.28358,,,,0.295674694,,0.062,,0.025,,0.205239,,0.043,,0.207,,0.053,,,,,,,,0.11921,,,,,,,,,,,,,,,,,,0.0078158,,,,0.006249361,,0.145594,,0.0679245,,0.187845,,0.0729167,,0.899028267,
348,0.30132,,,,0.322143295,,0.062,,0.023,,0.194746,,0.044,,0.194,,0.051,,,,,,,,0.12728,,,,,,,,,,,,,,,,,,0.007845,,,,0.006522036,,0.137931,,0.0704403,,0.183702,,0.078869,,0.915997816,
349,0.31821,,,,0.339573935,,0.061,,0.023,,0.180364,,0.047,,0.181,,0.049,,,,,,,,0.13471,,,,,,,,,,,,,,,,,,0.0079065,,,,0.006522036,,0.132822,,0.0679245,,0.176796,,0.0744048,,0.932914352,
350,0.33443,,0.04841,,0.34925758,,0.063,,0.022,,0.169847,,0.049,,0.17,,0.047,,,,0.151415863,,,,0.14379,,,,,,,,,,,,0.070968037,,,,0.067223123,,0.0080028,,0.0119,,0.007028663,,0.127714,,0.0679245,,0.16989,,0.077381,,0.949101955,
351,0.35055,,0.04831,,0.357650158,,0.062,,0.019,,0.159659,,0.048,,0.158,,0.045,,,,0.145957147,,,,0.15374,,,,,,,,,,,,0.068705868,,,,0.067223123,,0.0081616,,0.0116,,0.007028663,,0.122605,,0.0691824,,0.164365,,0.0744048,,0.96413652,
352,0.3672,,0.04837,,0.372498366,,0.065,,0.022,,0.154654,,0.051,,0.15,,0.043,,,,0.144050205,,,,0.16428,,,,,,,,,,,,0.065503231,,,,0.069557345,,0.0083672,,0.0115,,0.008614599,,0.120051,,0.0654088,,0.160221,,0.0758929,,0.97759394,
353,0.38491,,0.04902,,0.38218201,,0.071,,0.023,,0.147577,,0.057,,0.141,,0.041,,,,0.137193396,,,,0.17451,,,,,,,,,,,,0.061696704,,,,0.069557345,,0.0086035,,0.011,,0.008614599,,0.114943,,0.0666667,,0.156077,,0.0744048,,0.988029603,
354,0.40394,,0.04971,,0.38863784,,0.068,,0.023,,0.14395,,0.054,,0.136,,0.039,,,,0.126810077,,,,0.18802,,,,,,,,,,,,0.059813158,,,,0.071557896,,0.008875,,0.0103,,0.009409025,,0.111111,,0.0666667,,0.151934,,0.0729167,,0.995173141,
355,0.42454,,0.04943,,0.395739153,,0.068,,0.02,,0.139873,,0.056,,0.132,,0.036,,,,0.128119639,,,,0.20212,,,,,,,,,,,,0.060651127,,,,0.071557896,,0.0092124,,0.01,,0.009409025,,0.108557,,0.0666667,,0.149171,,0.0744048,,0.99911998,
356,0.44702,,0.05043,,0.403486148,,0.071,,0.019,,0.137538,,0.059,,0.129,,0.034,,,,0.126092235,,,,0.21767,,,,,,,,,,,,0.056620022,,,,0.072634703,,0.0095673,,0.0103,,0.009855535,,0.106003,,0.0666667,,0.146409,,0.0729167,,1,
357,0.47203,,0.0508,,0.413815375,,0.074,,0.021,,0.135857,,0.062,,0.126,,0.032,,,,0.119028633,,,,0.23357,,,,,,,,,,,,0.055005906,,,,0.072634703,,0.009953,,0.0095,,0.009855535,,0.103448,,0.0666667,,0.146409,,0.0714286,,0.998571292,
358,0.50044,,0.0514,,0.435119413,,0.076,,0.021,,0.134331,,0.065,,0.125,,0.03,,,,0.119911144,,,,0.25169,,,,,,,,,,,,0.056767246,,,,0.075645793,,0.0103869,,0.0099,,0.011323375,,0.102171,,0.0691824,,0.142265,,0.0758929,,0.995674117,
359,0.53292,,0.0514,,0.473208507,,0.078,,0.019,,0.134256,,0.066,,0.124,,0.028,,,,0.117508974,,,,0.27189,,,,,,,,,,,,0.05636731,,,,0.075645793,,0.0108632,,0.0097,,0.011323375,,0.0996169,,0.0679245,,0.139503,,0.0729167,,0.991928729,
360,0.56958,,0.0514,,0.486765649,,0.078,,0.022,,0.133978,,0.068,,0.123,,0.026,,,,0.118292321,,,,0.29247,,,,,,,,,,,,0.055240731,,,,0.076565246,,0.0113338,,0.0091,,0.011712063,,0.0983397,,0.0679245,,0.139503,,0.0758929,,0.988673714,
361,0.60956,,0.0514,,0.499031626,,0.082,,0.02,,0.13488,,0.072,,0.123,,0.024,,,,0.118820945,,,,0.31064,,,,,,,,,,,,0.052817345,,,,0.076565246,,0.011849,,0.0093,,0.011712063,,0.0945083,,0.0666667,,0.13674,,0.0758929,,0.985514123,
362,0.65104,,0.0514,,0.51969008,,0.083,,0.019,,0.134696,,0.073,,0.122,,0.022,,,,0.118671519,,,,0.32834,,,,,,,,,,,,0.053280135,,,,0.076013048,,0.0123886,,0.0092,,0.011807816,,0.0932312,,0.0691824,,0.133978,,0.0758929,,0.982701769,
363,0.69161,,0.0514,,0.533247222,,0.085,,0.019,,0.136011,,0.076,,0.122,,0.02,,,,0.115085491,,,,0.34752,,,,,,,,,,,,0.052128734,,,,0.076013048,,0.0129567,,0.0082,,0.011807816,,0.0906769,,0.0691824,,0.132597,,0.0758929,,0.980366534,
364,0.72892,,0.0514,,0.553260194,,0.089,,0.019,,0.136005,,0.08,,0.121,,0.019,,,,0.11767281,,,,0.36575,,,,,,,,,,,,0.05145113,,,,0.07825721,,0.0135319,,0.0079,,0.012169763,,0.0868455,,0.0691824,,0.132597,,0.0758929,,0.978487213,
365,0.76129,,0.0514,,0.572627583,,0.092,,0.019,,0.137219,,0.081,,0.12,,0.018,,,,0.117603823,,,,0.38242,,,,,,,,,,,,0.051999799,,,,0.07825721,,0.0141582,,0.0074,,0.012169763,,0.0868455,,0.0691824,,0.132597,,0.0758929,,0.977002842,
366,0.78806,,0.0514,,0.595222686,,0.095,,0.017,,0.137755,,0.084,,0.12,,0.017,,,,0.118321527,,,,0.39746,,,,,,,,,,,,0.054615823,,,,0.087465554,,0.0147898,,0.0075,,0.014207484,,0.0868455,,0.0691824,,0.131215,,0.0758929,,0.97527991,
367,0.80957,,0.0514,,0.610716577,,0.099,,0.016,,0.138207,,0.088,,0.119,,0.016,,,,0.117588914,,,,0.41381,,,,,,,,,,,,0.05545952,,,,0.087465554,,0.0154391,,0.0083,,0.014207484,,0.083014,,0.0691824,,0.131215,,0.077381,,0.973013593,
368,0.82673,,0.05191,,0.626856051,,0.101,,0.017,,0.138669,,0.091,,0.118,,0.015,,,,0.119064384,,,,0.42961,,,,,,,,,,,,0.059525442,,,,0.098616781,,0.0160793,,0.0081,,0.015562982,,0.0791826,,0.0691824,,0.128453,,0.0758929,,0.970243649,
369,0.84059,,0.05322,,0.649451254,,0.106,,0.016,,0.13958,,0.092,,0.116,,0.015,,,,0.116919363,,,,0.44644,,,,,,,,,,,,0.059166875,,,,0.098616781,,0.0167589,,0.0079,,0.015562982,,0.0791826,,0.0691824,,0.127072,,0.0758929,,0.965891259,
370,0.85196,,0.0534,,0.680439036,,0.11,,0.015,,0.141364,,0.096,,0.115,,0.014,,,,0.118373277,,,,0.46251,,,,,,,,,,,,0.059312732,,,,0.100494226,,0.0174306,,0.0097,,0.019431589,,0.0766284,,0.0691824,,0.124309,,0.0758929,,0.958951822,
371,0.86148,,0.05341,,0.710135652,,0.116,,0.016,,0.141324,,0.098,,0.114,,0.013,,,,0.114897104,,,,0.4795,,,,,,,,,,,,0.06128669,,,,0.100494226,,0.0181307,,0.0091,,0.019431589,,0.0727969,,0.0691824,,0.122928,,0.0758929,,0.939130158,
372,0.86977,,0.05344,,0.726920609,,0.12,,0.015,,0.143043,,0.1,,0.112,,0.012,,,,0.115281359,,,,0.49809,,,,,,,,,,,,0.062630458,,,,0.112400807,,0.018842,,0.0095,,0.02077829,,0.0715198,,0.0691824,,0.122928,,0.0758929,,0.920257432,
373,0.87768,,0.05363,,0.736604254,,0.125,,0.014,,0.143031,,0.101,,0.111,,0.012,,,,0.11370325,,,,0.51903,,,,,,,,,,,,0.064138115,,,,0.112400807,,0.0195828,,0.0092,,0.02077829,,0.0676884,,0.0704403,,0.120166,,0.077381,,0.895622164,
374,0.88633,,0.05409,,0.750161396,,0.131,,0.014,,0.143891,,0.108,,0.109,,0.011,,,,0.116391179,,,,0.54157,,,,,,,,,,,,0.063974485,,,,0.127159721,,0.0203334,,0.01,,0.023889585,,0.063857,,0.0704403,,0.118785,,0.077381,,0.865865813,
