Wavelength,EBFP2 (EX),EBFP2 (EM),EYFP (EX),EYFP (EM),T-Sapphire (EX),T-Sapphire (EM),CFP (Tsien) (AB),CFP (Tsien) (EM),mCitrine (AB),mCitrine (EM),mRFP1.4m (AB),mRFP1.4m (EM),EGFPm (Tsien) (AB),EGFPm (Tsien) (EM),mCherry (AB),mCherry (EM),mOrange (AB),mOrange (EM),DsRed (EX),DsRed (EM),E2-Crimson (EX),E2-Crimson (EM),NirFP (AB),NirFP (EM),mAmetrine (EX),mAmetrine (EM),iRFP670 (EX),iRFP670 (EM),iRFP682 (EX),iRFP682 (EM),iRFP702 (EX),iRFP702 (EM),iRFP713 (EX),iRFP713 (EM),iRFP720 (EX),iRFP720 (EM),JRed (EX),JRed (EM),Katusha2 (EX),Katusha2 (EM),TagCFP (EX),TagCFP (EM),TagGFP2 (EX),TagGFP2 (EM),TagYFP (EX),TagYFP (EM),CopGFP (EX),CopGFP (EM),mScarlet (EX),mScarlet (EM),mRuby2 (EX),mRuby2 (EM),mApple (EX),mApple (EM),TagRFP-T (EX),TagRFP-T (EM)
250,,,,,,,,,,,0.636384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,,0.662014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,,0.689881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,,0.718108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,,0.749714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,,0.780083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,,0.814094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,,0.847974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,0.880804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,,0.909987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,,0.927706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,,0.941241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.7918,,47.673,,72.3757,,82.4405,
262,,,,,,,,,,,0.947871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.9413,,48.5535,,73.3425,,84.2262,
263,,,,,,,,,,,0.949206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.6015,,49.6855,,74.4475,,86.756,
264,,,,,,,,,,,0.948957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.5172,,51.0692,,75.9669,,89.4345,
265,,,,,,,,,,,0.944905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.8161,,53.0818,,78.0387,,93.4524,
266,,,,,,,,,,,0.938716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.4981,,55.0943,,80.2486,,97.619,
267,,,,,,,,,,,0.929797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.6692,,56.478,,81.9061,,100.595,
268,,,,,,,,,,,0.925196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.7126,,57.7358,,83.4254,,103.274,
269,,,,,,,,,,,0.919679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.2669,,59.6226,,85.6354,,106.994,
270,,,,,,,,,,,0.915637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.5658,,61.2579,,87.9834,,110.268,
271,,,,,,,,,,,0.912346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0983,,62.3899,,89.3646,,112.649,
272,,,,,,,,,,,0.915638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.8863,,63.522,,90.7459,,115.179,
273,,,,,,,,,,,0.922207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.802,,64.6541,,92.5414,,117.857,
274,,,,,,,,,,,0.92986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.1009,,66.0377,,94.4751,,120.536,
275,,,,,,,,,,,0.937042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.272,,67.2956,,96.547,,122.768,
276,,,,,,,,,,,0.940274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.8046,,68.1761,,98.2044,,124.851,
277,,,,,,,,,,,0.940072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.954,,68.805,,99.1713,,126.042,
278,,,,,,,,,,,0.937213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.848,,68.9308,,99.8619,,126.488,
279,,,,,,,,,,,0.928615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.848,,68.6792,,100.138,,126.19,
280,,,,,,,,,,,0.918049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.3372,,68.1761,,99.8619,,125.446,
281,,,,,,,,,,,0.909008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1877,,67.673,,99.1713,,124.405,
282,,,,,,,,,,,0.904508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.4215,,66.7925,,98.0663,,123.065,
283,,,,,,,,,,,0.898123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.166,,65.7862,,97.3757,,121.28,
284,,,,,,,,,,,0.882243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0383,,64.2767,,97.0994,,118.899,
285,,,,,,,,,,,0.843726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.1226,,62.3899,,95.9945,,115.179,
286,,,,,,,,,,,0.787724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.7803,,59.1195,,92.6796,,109.226,
287,,,,,,,,,,,0.724095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77.5223,,54.717,,86.8785,,101.488,
288,,,,,,,,,,,0.667711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.1367,,50.4403,,79.8343,,93.3036,
289,,,,,,,,,,,0.62954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.9004,,46.2893,,73.4807,,86.0119,
290,,,,,,,,,,,0.602992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1967,,42.8931,,68.6464,,79.6131,
291,,,,,,,,,,,0.581067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.1533,,40.7547,,66.2983,,74.8512,
292,,,,,,,,,,,0.549721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.8327,,38.7421,,64.0884,,70.0893,
293,,,,,,,,,,,0.511152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.235,,35.7233,,60.3591,,64.7321,
294,,,,,,,,,,,0.467221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.871,,31.5723,,54.9724,,57.4405,
295,,,,,,,,,,,0.42553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.6347,,27.4214,,49.5856,,49.7024,
296,,,,,,,,,,,0.386787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.2925,,23.6478,,44.337,,42.7083,
297,,,,,,,,,,,0.351846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5888,,20.6289,,40.0552,,37.0536,
298,,,,,,,,,,,0.322191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5236,,18.239,,36.326,,32.4405,
299,,,,,,,,,,,0.296315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.3525,,17.1069,,34.116,,29.6131,
300,0.03321,,,,,,0.261,,0.059,,0.27721,,0.096,,0.132,,0.151,,,,,,,,0.03405,,,,,,,,,,,,,,,,,,,,,,2.424656641,,25.7982,,15.2201,,31.6298,,26.1905,
301,0.04201,,,,,,0.238,,0.052,,0.258814,,0.087,,0.118,,0.139,,,,,,,,0.03261,,,,,,,,,,,,,,,,,,,,,,2.424656641,,23.3716,,13.7107,,29.2818,,23.0655,
302,0.04835,,,,,,0.216,,0.05,,0.243836,,0.08,,0.106,,0.13,,,,,,,,0.03147,,,,,,,,,,,,,,,,,,,,,,2.315376719,,21.3282,,12.4528,,27.2099,,20.6845,
303,0.05158,,,,,,0.195,,0.046,,0.231153,,0.074,,0.104,,0.122,,,,,,,,0.03044,,,,,,,,,,,,,,,,,,,,,,2.315376719,,19.6679,,11.3208,,25.5525,,18.75,
304,0.0519,,,,,,0.177,,0.044,,0.219997,,0.067,,0.13,,0.115,,,,,,,,0.02823,,,,,,,,,,,,,,,,,,,,,,2.240977752,,18.1354,,10.4403,,23.895,,16.8155,
305,0.05026,,,,,,0.16,,0.039,,0.209639,,0.061,,0.163,,0.11,,,,,,,,0.02661,,,,,,,,,,,,,,,,,,,,,,2.240977752,,16.8582,,9.55975,,22.6519,,15.1786,
306,0.04792,,,,,,0.147,,0.036,,0.2018,,0.058,,0.161,,0.107,,,,,,,,0.0257,,,,,,,,,,,,,,,,,,,,,,2.261120135,,15.4534,,8.80503,,21.4088,,13.9881,
307,0.04602,,,,,,0.135,,0.034,,0.196032,,0.054,,0.11,,0.105,,,,,,,,0.02501,,,,,,,,,,,,,,,,,,,,,,2.261120135,,14.4317,,8.30189,,20.442,,12.9464,
308,0.0453,,,,,,0.128,,0.033,,0.193281,,0.053,,0.067,,0.105,,,,,,,,0.02476,,,,,,,,,,,,,,,,,,,,,,2.238043523,,13.5377,,7.79874,,19.6133,,12.2024,
309,0.04595,,,,,,0.118,,0.03,,0.191177,,0.049,,0.057,,0.107,,,,,,,,0.02474,,,,,,,,,,,,,,,,,,,,,,2.238043523,,12.7714,,7.54717,,19.0608,,11.756,
310,0.04769,,,,,,0.112,,0.03,,0.190059,,0.049,,0.055,,0.11,,,,,,,,0.02488,,,,,,,,,,,,,,,,,,,,,,2.143732519,,12.2605,,7.04403,,18.3702,,11.0119,
311,0.05005,,,,,,0.108,,0.029,,0.190876,,0.047,,0.054,,0.113,,,,,,,,0.02507,,,,,,,,,,,,,,,,,,,,,,2.143732519,,11.7497,,7.04403,,18.0939,,10.5655,
312,0.05254,,,,,,0.101,,0.027,,0.193669,,0.046,,0.054,,0.117,,,,,,,,0.02531,,,,,,,,,,,,,,,,,,,,,,2.079236928,,11.4943,,6.79245,,17.6796,,10.119,
313,0.05487,,,,,,0.097,,0.027,,0.193379,,0.045,,0.055,,0.12,,,,,,,,0.02565,,,,,,,,,,,,,,,,,,,,,,2.079236928,,11.1111,,6.54088,,17.5414,,9.97024,
314,0.0569,,,,,,0.094,,0.027,,0.196631,,0.044,,0.054,,0.123,,,,,,,,0.02593,,,,,,,,,,,,,,,,,,,,,,1.822718569,,11.1111,,6.41509,,17.4033,,9.67262,
315,0.05861,,,,,,0.091,,0.026,,0.198791,,0.045,,0.056,,0.126,,,,,,,,0.02612,,,,,,,,,,,,,,,,,,,,,,1.822718569,,11.1111,,6.28931,,17.2652,,9.52381,
316,0.06007,,,,,,0.087,,0.026,,0.202877,,0.044,,0.058,,0.128,,,,,,,,0.02633,,,,,,,,,,,,,,,,,,,,,,1.677800545,,11.1111,,6.16352,,17.1271,,9.22619,
317,0.06133,,,,,,0.084,,0.025,,0.205728,,0.042,,0.06,,0.132,,,,,,,,0.02668,,,,,,,,,,,,,,,,,,,,,,1.677800545,,11.1111,,6.16352,,17.1271,,9.07738,
318,0.06247,,,,,,0.082,,0.025,,0.211935,,0.041,,0.063,,0.135,,,,,,,,0.027,,,,,,,,,,,,,,,,,,,,,,1.467209301,,11.2388,,6.16352,,17.1271,,9.07738,
319,0.06364,,,,,,0.08,,0.025,,0.215298,,0.04,,0.066,,0.139,,,,,,,,0.02753,,,,,,,,,,,,,,,,,,,,,,1.467209301,,11.3665,,6.16352,,17.4033,,8.92857,
320,0.06499,,,,,,0.079,,0.024,,0.21931,,0.039,,0.071,,0.143,,,,,,,,0.02822,,,,,,,,,,,,,,,,,,,,,,1.402597877,,11.4943,,6.16352,,17.4033,,8.92857,
321,0.06677,,,,,,0.077,,0.025,,0.223051,,0.038,,0.075,,0.148,,,,,,,,0.0292,,,,,,,,,,,,,,,,,,,,,,1.402597877,,11.8774,,6.03774,,17.5414,,8.77976,
322,0.0691,,,,0.149774046,,0.074,,0.024,,0.228159,,0.035,,0.081,,0.154,,,,,,,,0.03031,,,,,,,,,,,,,,,,,,,,,,1.213536837,,12.0051,,6.16352,,17.6796,,8.63095,
323,0.07203,,,,0.162040022,,0.073,,0.024,,0.231688,,0.035,,0.086,,0.161,,,,,,,,0.03169,,,,,,,,,,,,,,,,,,,,,,1.213536837,,12.0051,,6.16352,,17.8177,,8.63095,
324,0.07544,,,,0.171078084,,0.072,,0.023,,0.236936,,0.035,,0.092,,0.168,,,,,,,,0.03313,,,,,,,,,,,,,,,,,,,,,,1.036942457,,12.3883,,6.03774,,17.8177,,8.48214,
325,0.07915,,,,0.17688833,,0.071,,0.023,,0.238858,,0.035,,0.098,,0.175,,,,,,,,0.03458,,,,,,,,,,,,,,,,,,1.71313,,,,1.036942457,,12.6437,,6.03774,,18.0939,,8.33333,
326,0.08296,,,,0.178825079,,0.069,,0.023,,0.245184,,0.032,,0.104,,0.18,,,,,,,,0.0362,,,,,,,,,,,,,,,,,,1.6465,,,,0.736439433,,13.0268,,6.03774,,18.3702,,8.33333,
327,0.08675,,,,0.177533913,,0.068,,0.023,,0.246936,,0.032,,0.108,,0.183,,,,,,,,0.03775,,,,,,,,,,,,,,,,,,1.5889,,,,0.736439433,,13.1545,,5.91195,,18.6464,,8.33333,
328,0.09055,,,,0.169786918,,0.067,,0.024,,0.249077,,0.032,,0.115,,0.184,,,,,,,,0.03935,,,,,,,,,,,,,,,,,,1.53595,,,,0.62551215,,13.5377,,6.16352,,18.5083,,8.03571,
329,0.09446,,,,0.174951581,,0.065,,0.022,,0.251189,,0.03,,0.119,,0.182,,,,,,,,0.04104,,,,,,,,,,,,,,,,,,1.4876,,,,0.62551215,,13.6654,,6.03774,,18.6464,,8.03571,
330,0.09869,,,,0.181407411,,0.064,,0.022,,0.253854,,0.031,,0.124,,0.176,,,,,,,,0.04299,,,,,,,,,,,,,,,,,,1.37556,,,,0.616555162,,13.9208,,5.91195,,18.9227,,7.8869,
331,0.10347,,,,0.190445472,,0.064,,0.022,,0.25754,,0.03,,0.129,,0.169,,,,,,,,0.04511,,,,,,,,,,,,,,,,,,1.28281,,,,0.616555162,,14.1762,,5.91195,,19.0608,,7.8869,
332,0.10897,,,,0.192382221,,0.061,,0.022,,0.260554,,0.03,,0.134,,0.158,,,,,,,,0.04759,,,,,,,,,,,,,,,,,,1.20697,,,,0.582979815,,14.6871,,6.03774,,19.337,,7.8869,
333,0.11532,,,,0.192382221,,0.061,,0.023,,0.261622,,0.032,,0.138,,0.146,,,,,,,,0.05,,,,,,,,,,,,,,,,,,1.14398,,,,0.582979815,,14.9425,,6.16352,,19.7514,,7.7381,
334,0.1226,,,,0.181407411,,0.062,,0.024,,0.264957,,0.031,,0.144,,0.134,,,,,,,,0.05269,,,,,,,,,,,,,,,,,,1.09023,,,,0.585240475,,15.0702,,6.03774,,19.8895,,7.8869,
335,0.13075,,,,0.171078084,,0.06,,0.022,,0.266897,,0.03,,0.151,,0.122,,,,,,,,0.05572,,,,,,,,,,,,,,,,,,1.04642,,,,0.585240475,,15.4534,,6.28931,,20.1657,,7.8869,
336,0.13964,,,,0.186571975,,0.06,,0.024,,0.269913,,0.032,,0.159,,0.112,,,,,,,,0.05877,,,,,,,,,,,,,,,,,,1.00646,,,,0.562138531,,15.9642,,6.16352,,20.5801,,7.8869,
337,0.149,,,,0.204648197,,0.061,,0.024,,0.272336,,0.032,,0.169,,0.103,,,,,,,,0.06204,,,,,,,,,,,,,,,,,,0.96995,,,,0.562138531,,16.2197,,6.41509,,20.9945,,7.7381,
338,0.15861,,,,0.21174951,,0.059,,0.024,,0.273433,,0.033,,0.178,,0.094,,,,,,,,0.06566,,,,,,,,,,,,,,,,,,0.9369,,,,0.48705281,,16.7305,,6.41509,,21.4088,,7.58929,
339,0.16835,,,,0.209812761,,0.06,,0.023,,0.27458,,0.033,,0.191,,0.086,,,,,,,,0.06971,,,,,,,,,,,,,,,,,,0.91009,,,,0.48705281,,16.7305,,6.54088,,21.6851,,7.7381,
340,0.17835,,,,0.212395093,,0.06,,0.025,,0.272082,,0.035,,0.2,,0.08,,,,,,,,0.0743,,,,,,,,,,,,,,,,,,0.88385,,,,0.597425181,,17.2414,,6.54088,,21.8232,,7.44048,
341,0.18902,,,,0.236927045,,0.06,,0.024,,0.269702,,0.035,,0.213,,0.074,,,,,,,,0.07933,,,,,,,,,,,,,,,,,,0.8587,,,,0.597425181,,17.1137,,6.66667,,21.8232,,7.58929,
342,0.20089,,,,0.242737292,,0.06,,0.025,,0.264018,,0.036,,0.22,,0.069,,,,,,,,0.08495,,,,,,,,,,,,,,,,,,0.83467,,,,0.55523959,,16.8582,,6.91824,,21.6851,,7.58929,
343,0.21447,,,,0.248547438,,0.06,,0.024,,0.257216,,0.036,,0.227,,0.065,,,,,,,,0.09158,,,,,,,,,,,,,,,,,,0.81503,,,,0.55523959,,16.6028,,6.66667,,21.4088,,7.58929,
344,0.22997,,,,0.256939917,,0.06,,0.025,,0.24542,,0.037,,0.228,,0.062,,,,,,,,0.09813,,,,,,,,,,,,,,,,,,0.79909,,,,0.594291212,,16.092,,6.66667,,20.8564,,7.7381,
345,0.24713,,,,0.265978078,,0.061,,0.025,,0.233318,,0.04,,0.225,,0.058,,,,,,,,0.10478,,,,,,,,,,,,,,,,,,0.78809,,,,0.594291212,,15.5811,,6.79245,,20.442,,7.58929,
346,0.26528,,,,0.27953522,,0.062,,0.025,,0.219033,,0.041,,0.217,,0.056,,,,,,,,0.11192,,,,,,,,,,,,,,,,,,0.78199,,,,0.624936097,,14.9425,,6.91824,,19.6133,,7.58929,
347,0.28358,,,,0.295674694,,0.062,,0.025,,0.205239,,0.043,,0.207,,0.053,,,,,,,,0.11921,,,,,,,,,,,,,,,,,,0.78158,,,,0.624936097,,14.5594,,6.79245,,18.7845,,7.29167,
348,0.30132,,,,0.322143295,,0.062,,0.023,,0.194746,,0.044,,0.194,,0.051,,,,,,,,0.12728,,,,,,,,,,,,,,,,,,0.7845,,,,0.652203623,,13.7931,,7.04403,,18.3702,,7.8869,
349,0.31821,,,,0.339573935,,0.061,,0.023,,0.180364,,0.047,,0.181,,0.049,,,,,,,,0.13471,,,,,,,,,,,,,,,,,,0.79065,,,,0.652203623,,13.2822,,6.79245,,17.6796,,7.44048,
350,0.33443,,0.04841,,0.34925758,,0.063,,0.022,,0.169847,,0.049,,0.17,,0.047,,,,0.151415863,,,,0.14379,,,,,,,,,,,,7.096803748,,,,6.7223123,,0.80028,,1.19,,0.702866253,,12.7714,,6.79245,,16.989,,7.7381,
351,0.35055,,0.04831,,0.357650158,,0.062,,0.019,,0.159659,,0.048,,0.158,,0.045,,,,0.145957147,,,,0.15374,,,,,,,,,,,,6.870586764,,,,6.7223123,,0.81616,,1.16,,0.702866253,,12.2605,,6.91824,,16.4365,,7.44048,
352,0.3672,,0.04837,,0.372498366,,0.065,,0.022,,0.154654,,0.051,,0.15,,0.043,,,,0.144050205,,,,0.16428,,,,,,,,,,,,6.550323058,,,,6.955734468,,0.83672,,1.15,,0.861459876,,12.0051,,6.54088,,16.0221,,7.58929,
353,0.38491,,0.04902,,0.38218201,,0.071,,0.023,,0.147577,,0.057,,0.141,,0.041,,,,0.137193396,,,,0.17451,,,,,,,,,,,,6.169670412,,,,6.955734468,,0.86035,,1.10,,0.861459876,,11.4943,,6.66667,,15.6077,,7.44048,
354,0.40394,,0.04971,,0.38863784,,0.068,,0.023,,0.14395,,0.054,,0.136,,0.039,,,,0.126810077,,,,0.18802,,,,,,,,,,,,5.981315759,,,,7.155789562,,0.8875,,1.03,,0.940902538,,11.1111,,6.66667,,15.1934,,7.29167,
355,0.42454,,0.04943,,0.395739153,,0.068,,0.02,,0.139873,,0.056,,0.132,,0.036,,,,0.128119639,,,,0.20212,,,,,,,,,,,,6.065112698,,,,7.155789562,,0.92124,,1.00,,0.940902538,,10.8557,,6.66667,,14.9171,,7.44048,
356,0.44702,,0.05043,,0.403486148,,0.071,,0.019,,0.137538,,0.059,,0.129,,0.034,,,,0.126092235,,,,0.21767,,,,,,,,,,,,5.662002182,,,,7.26347029,,0.95673,,1.03,,0.985553521,,10.6003,,6.66667,,14.6409,,7.29167,
357,0.47203,,0.0508,,0.413815375,,0.074,,0.021,,0.135857,,0.062,,0.126,,0.032,,,,0.119028633,,,,0.23357,,,,,,,,,,,,5.500590634,,,,7.26347029,,0.9953,,0.95,,0.985553521,,10.3448,,6.66667,,14.6409,,7.14286,
358,0.50044,,0.0514,,0.435119413,,0.076,,0.021,,0.134331,,0.065,,0.125,,0.03,,,,0.119911144,,,,0.25169,,,,,,,,,,,,5.676724597,,,,7.564579267,,1.03869,,0.99,,1.13233748,,10.2171,,6.91824,,14.2265,,7.58929,
359,0.53292,,0.0514,,0.473208507,,0.078,,0.019,,0.134256,,0.066,,0.124,,0.028,,,,0.117508974,,,,0.27189,,,,,,,,,,,,5.636730968,,,,7.564579267,,1.08632,,0.97,,1.13233748,,9.96169,,6.79245,,13.9503,,7.29167,
360,0.56958,,0.0514,,0.486765649,,0.078,,0.022,,0.133978,,0.068,,0.123,,0.026,,,,0.118292321,,,,0.29247,,,,,,,,,,,,5.5240731,,,,7.656524584,,1.13338,,0.91,,1.171206267,,9.83397,,6.79245,,13.9503,,7.58929,
361,0.60956,,0.0514,,0.499031626,,0.082,,0.02,,0.13488,,0.072,,0.123,,0.024,,,,0.118820945,,,,0.31064,,,,,,,,,,,,5.281734476,,,,7.656524584,,1.1849,,0.93,,1.171206267,,9.45083,,6.66667,,13.674,,7.58929,
362,0.65104,,0.0514,,0.51969008,,0.083,,0.019,,0.134696,,0.073,,0.122,,0.022,,,,0.118671519,,,,0.32834,,,,,,,,,,,,5.328013544,,,,7.601304782,,1.23886,,0.92,,1.18078164,,9.32312,,6.91824,,13.3978,,7.58929,
363,0.69161,,0.0514,,0.533247222,,0.085,,0.019,,0.136011,,0.076,,0.122,,0.02,,,,0.115085491,,,,0.34752,,,,,,,,,,,,5.212873425,,,,7.601304782,,1.29567,,0.82,,1.18078164,,9.06769,,6.91824,,13.2597,,7.58929,
364,0.72892,,0.0514,,0.553260194,,0.089,,0.019,,0.136005,,0.08,,0.121,,0.019,,,,0.11767281,,,,0.36575,,,,,,,,,,,,5.145112966,,,,7.825720987,,1.35319,,0.79,,1.216976302,,8.68455,,6.91824,,13.2597,,7.58929,
365,0.76129,,0.0514,,0.572627583,,0.092,,0.019,,0.137219,,0.081,,0.12,,0.018,,,,0.117603823,,,,0.38242,,,,,,,,,,,,5.199979855,,,,7.825720987,,1.41582,,0.74,,1.216976302,,8.68455,,6.91824,,13.2597,,7.58929,
366,0.78806,,0.0514,,0.595222686,,0.095,,0.017,,0.137755,,0.084,,0.12,,0.017,,,,0.118321527,,,,0.39746,,,,,,,,,,,,5.461582267,,,,8.746555358,,1.47898,,0.75,,1.420748416,,8.68455,,6.91824,,13.1215,,7.58929,
367,0.80957,,0.0514,,0.610716577,,0.099,,0.016,,0.138207,,0.088,,0.119,,0.016,,,,0.117588914,,,,0.41381,,,,,,,,,,,,5.545952033,,,,8.746555358,,1.54391,,0.83,,1.420748416,,8.3014,,6.91824,,13.1215,,7.7381,
368,0.82673,,0.05191,,0.626856051,,0.101,,0.017,,0.138669,,0.091,,0.118,,0.015,,,,0.119064384,,,,0.42961,,,,,,,,,,,,5.952544191,,,,9.861678084,,1.60793,,0.81,,1.556298153,,7.91826,,6.91824,,12.8453,,7.58929,
369,0.84059,,0.05322,,0.649451254,,0.106,,0.016,,0.13958,,0.092,,0.116,,0.015,,,,0.116919363,,,,0.44644,,,,,,,,,,,,5.916687517,,,,9.861678084,,1.67589,,0.79,,1.556298153,,7.91826,,6.91824,,12.7072,,7.58929,
370,0.85196,,0.0534,,0.680439036,,0.11,,0.015,,0.141364,,0.096,,0.115,,0.014,,,,0.118373277,,,,0.46251,,,,,,,,,,,,5.931273218,,,,10.04942259,,1.74306,,0.97,,1.943158882,,7.66284,,6.91824,,12.4309,,7.58929,
371,0.86148,,0.05341,,0.710135652,,0.116,,0.016,,0.141324,,0.098,,0.114,,0.013,,,,0.114897104,,,,0.4795,,,,,,,,,,,,6.128668989,,,,10.04942259,,1.81307,,0.91,,1.943158882,,7.27969,,6.91824,,12.2928,,7.58929,
372,0.86977,,0.05344,,0.726920609,,0.12,,0.015,,0.143043,,0.1,,0.112,,0.012,,,,0.115281359,,,,0.49809,,,,,,,,,,,,6.263045781,,,,11.24008072,,1.8842,,0.95,,2.077829048,,7.15198,,6.91824,,12.2928,,7.58929,
373,0.87768,,0.05363,,0.736604254,,0.125,,0.014,,0.143031,,0.101,,0.111,,0.012,,,,0.11370325,,,,0.51903,,,,,,,,,,,,6.413811532,,,,11.24008072,,1.95828,,0.92,,2.077829048,,6.76884,,7.04403,,12.0166,,7.7381,
374,0.88633,,0.05409,,0.750161396,,0.131,,0.014,,0.143891,,0.108,,0.109,,0.011,,,,0.116391179,,,,0.54157,,,,,,,,,,,,6.39744854,,,,12.71597209,,2.03334,,1.00,,2.388958457,,6.3857,,7.04403,,11.8785,,7.7381,
375,0.89683,,0.05471,,0.76630087,,0.137,,0.014,,0.143533,,0.11,,0.105,,0.01,,,,0.113024841,,,,0.5637,,,,,,,,,,,,6.491619757,,,,12.71597209,,2.11155,,0.99,,2.388958457,,6.13027,,7.04403,,11.6022,,7.7381,
376,0.90982,,0.05459,,0.790832822,,0.143,,0.014,,0.144442,,0.112,,0.103,,0.009,,,,0.114915676,,,,0.58435,,,,,,,,,,,,6.675389503,,,,13.71492318,,2.19044,,0.95,,2.529570723,,6.00255,,7.16981,,11.4641,,7.7381,
377,0.92511,,0.05506,,0.808263462,,0.151,,0.015,,0.143751,,0.116,,0.1,,0.008,,,,0.114591025,,,,0.60598,,,,,,,,,,,,6.334009869,,,,13.71492318,,2.27603,,0.90,,2.529570723,,5.61941,,7.16981,,11.4641,,7.7381,
378,0.94159,,0.05605,,0.824402836,,0.158,,0.014,,0.144307,,0.117,,0.098,,0.007,,,,0.115153927,,,,0.62515,,,,,,,,,,,,6.231988633,,,,14.53829397,,2.36485,,0.90,,2.531736692,,5.4917,,7.16981,,11.1878,,7.8869,
379,0.95762,,0.05557,,0.846998139,,0.167,,0.015,,0.143767,,0.122,,0.094,,0.006,,,,0.111939191,,,,0.64081,,,,,,,,,,,,5.924867868,,,,14.53829397,,2.45576,,0.93,,2.531736692,,5.23627,,7.16981,,11.0497,,7.8869,
