Run,Rank,Fluorophore,Laser,Detector,Fluorophore,Laser,Detector,Fluorophore,Laser,Detector,Fluorophore,Laser,Detector,Fluorophore,Laser,Detector
186,0,mOrange,Blue,A,Sirius,Violet,A,DsRed2,Yel/Grn,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
187,0,mOrange,Blue,A,DsRed2,Yel/Grn,A,Sirius,Violet,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
188,0,mOrange,Blue,A,DsRed2,Yel/Grn,A,Sirius,Violet,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
189,0,mOrange,Blue,A,Sirius,Violet,A,DsRed2,Yel/Grn,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
190,0,mOrange,Blue,A,DsRed2,Yel/Grn,A,Sirius,Violet,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
191,0,mOrange,Blue,A,DsRed2,Yel/Grn,A,Sirius,Violet,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
192,0,mOrange,Blue,A,Sirius,Violet,A,DsRed2,Yel/Grn,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
193,0,mOrange,Blue,A,Sirius,Violet,A,DsRed2,Yel/Grn,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
194,0,mOrange,Blue,A,DsRed2,Yel/Grn,A,Sirius,Violet,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
195,0,mOrange,Blue,A,Sirius,Violet,A,DsRed2,Yel/Grn,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
196,0,mOrange,Blue,A,Sirius,Violet,A,DsRed2,Yel/Grn,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
197,0,mOrange,Blue,A,DsRed2,Yel/Grn,A,Sirius,Violet,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
198,0,mOrange,Blue,A,Sirius,Violet,A,DsRed2,Yel/Grn,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
199,0,mOrange,Blue,A,Sirius,Violet,A,DsRed2,Yel/Grn,A,mPlum,Yel/Grn,C,TagRFP,Yel/Grn,B,
